#OTU	ID	taxonomy
10943	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;bruguierae
10944	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;celer
10945	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;chitinilyticus
10946	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;donghaiensis
10947	1.0	NA;NA;NA;NA;NA;NA
10948	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;elongatus
10949	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;epialgicus
10950	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;flavimaris
10951	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;guangxiensis
10952	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;gwangyangensis
10953	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;halophilus
10954	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;harenosus
10955	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;hydrolyticus
10956	1.0	NA;NA;NA;NA;NA;NA
10957	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;mangrovi
10958	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;marinus
10959	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;maritimus
10960	1.0	NA;NA;NA;NA;NA;NA
10961	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;okinawensis
10962	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;pacificus
10963	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;rhizosphaerae
10964	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;salipaludis
10965	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;sediminum
10966	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;spongiae
10967	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;taiwanensis
10968	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;thermotolerans
10969	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;variabilis
10970	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;yueqingensis
10971	1.0	Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;zhoushanensis
10972	1.0	NA;NA;NA;NA;NA;NA
10973	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;alkalica
10974	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;alkaliphila
10975	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;daejeonensis
10976	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;flavibacter
10977	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;frigidaquae
10978	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;humidisoli
10979	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;indica
10980	1.0	NA;NA;NA;NA;NA;NA
10981	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microcella;putealis
10982	1.0	Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcoides;hystricis
10983	1.0	Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus;antarcticus
10984	1.0	Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus;cohnii
10985	1.0	Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus;endophyticus
10986	1.0	Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus;flavus
10987	1.0	Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus;lacusdianchii
10988	1.0	NA;NA;NA;NA;NA;NA
10989	1.0	NA;NA;NA;NA;NA;NA
10990	1.0	Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus;porci
10991	1.0	Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus;terreus
10992	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;aerolatus
10993	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;antarcticus
10994	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;aurantiacus
10995	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;capsulatus
10996	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;elymi
10997	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;endophyticus
10998	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;flavus
10999	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;ginsengisoli
11000	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;kandeliicorticis
11001	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;lacustris
11002	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;lucidus
11003	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;nigridraconis
11004	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;okinawensis
11005	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;panaciterrae
11006	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;parietis
11007	1.0	NA;NA;NA;NA;NA;NA
11008	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;sagamiharensis
11009	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;soli
11010	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;speluncae
11011	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Microlunatus;spumicola
11012	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;acroterricola
11013	1.0	NA;NA;NA;NA;NA;NA
11014	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;andamanensis
11015	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;antibiotica
11016	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;arida
11017	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;auratinigra
11018	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;avicenniae
11019	1.0	NA;NA;NA;NA;NA;NA
11020	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;cabrerizensis
11021	1.0	NA;NA;NA;NA;NA;NA
11022	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;carbonacea
11023	1.0	NA;NA;NA;NA;NA;NA
11024	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;chaiyaphumensis
11025	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;chalcea
11026	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;chersina
11027	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;chokoriensis
11028	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;citrea
11029	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;coerulea
11030	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;coriariae
11031	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;costi
11032	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;coxensis
11033	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;craniellae
11034	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;craterilacus
11035	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;cremea
11036	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;deserti
11037	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;eburnea
11038	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;echinaurantiaca
11039	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;echinofusca
11040	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;echinospora
11041	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;endolithica
11042	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;endophytica
11043	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;equina
11044	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;fiedleri
11045	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;fluminis
11046	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;fluostatini
11047	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;foliorum
11048	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;fulva
11049	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;fulviviridis
11050	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;NA
11051	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;gifhornensis
11052	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;globbae
11053	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;globispora
11054	1.0	NA;NA;NA;NA;NA;NA
11055	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;haikouensis
11056	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;halophytica
11057	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;halotolerans
11058	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;harpali
11059	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;hortensis
11060	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;humi
11061	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;humida
11062	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;humidisoli
11063	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;inaquosa
11064	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;inositola
11065	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;inyonensis
11066	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;kangleipakensis
11067	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;krabiensis
11068	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;lupini
11069	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;lutea
11070	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;luteifusca
11071	1.0	NA;NA;NA;NA;NA;NA
11072	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;mangrovi
11073	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;marina
11074	1.0	NA;NA;NA;NA;NA;NA
11075	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;maritima
11076	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;matsumotoense
11077	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;mirobrigensis
11078	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;musae
11079	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;narathiwatensis
11080	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;nickelidurans
11081	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;nigra
11082	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;noduli
11083	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;okii
11084	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;olivasterospora
11085	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;orduensis
11086	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;oryzae
11087	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;ovatispora
11088	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;pallida
11089	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;palomenae
11090	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;parastrephiae
11091	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;parathelypteridis
11092	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;pattaloongensis
11093	1.0	NA;NA;NA;NA;NA;NA
11094	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;peucetia
11095	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;phaseoli
11096	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;phytophila
11097	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;pisi
11098	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;polyrhachis
11099	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;profundi
11100	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;purpureochromogenes
11101	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;qiuiae
11102	1.0	NA;NA;NA;NA;NA;NA
11103	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;rhizosphaerae
11104	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;rifamycinica
11105	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;robiginosa
11106	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;rosaria
11107	1.0	NA;NA;NA;NA;NA;NA
11108	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;saelicesensis
11109	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;sagamiensis
11110	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;salmantinae
11111	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;schwarzwaldensis
11112	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;sediminicola
11113	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;sediminimaris
11114	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;sediminis
11115	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;siamensis
11116	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;soli
11117	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;solifontis
11118	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;sonchi
11119	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;sonneratiae
11120	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;tarapacensis
11121	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;taraxaci
11122	1.0	NA;NA;NA;NA;NA;NA
11123	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;terminaliae
11124	1.0	NA;NA;NA;NA;NA;NA
11125	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;trifolii
11126	1.0	NA;NA;NA;NA;NA;NA
11127	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;tulbaghiae
11128	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;ureilytica
11129	1.0	NA;NA;NA;NA;NA;NA
11130	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;vinacea
11131	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;violae
11132	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;viridifaciens
11133	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;vulcania
11134	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;wenchangensis
11135	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;yangpuensis
11136	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;yasonensis
11137	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;zamorensis
11138	1.0	NA;NA;NA;NA;NA;NA
11139	1.0	Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora;zingiberis
11140	1.0	NA;NA;NA;NA;NA;NA
11141	1.0	Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Micropruina;glycogenica
11142	1.0	NA;NA;NA;NA;NA;NA
11143	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microterricola;gilva
11144	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microterricola;pindariensis
11145	1.0	Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microterricola;viridarii
11146	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Microtetraspora;fusca
11147	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Microtetraspora;glauca
11148	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Microtetraspora;malaysiensis
11149	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Microtetraspora;niveoalba
11150	1.0	Actinomycetota;Actinomycetes;Streptosporangiales;Streptosporangiaceae;Microtetraspora;NA
11151	1.0	NA;NA;NA;NA;NA;NA
11152	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;aerilata
11153	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;aerophila
11154	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;arabica
11155	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;arsenatis
11156	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;brassicacearum
11157	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;flavescens
11158	1.0	NA;NA;NA;NA;NA;NA
11159	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;guangxiensis
11160	1.0	NA;NA;NA;NA;NA;NA
11161	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;lenta
11162	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;lotononidis
11163	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;lupini
11164	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;makkahensis
11165	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;massiliensis
11166	1.0	NA;NA;NA;NA;NA;NA
11167	1.0	NA;NA;NA;NA;NA;NA
11168	1.0	NA;NA;NA;NA;NA;NA
11169	1.0	NA;NA;NA;NA;NA;NA
11170	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;soli
11171	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;solisilvae
11172	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;subterranea
11173	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;terrae
11174	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;terricola
11175	1.0	NA;NA;NA;NA;NA;NA
11176	1.0	NA;NA;NA;NA;NA;NA
11177	1.0	NA;NA;NA;NA;NA;NA
11178	1.0	NA;NA;NA;NA;NA;NA
11179	1.0	NA;NA;NA;NA;NA;NA
11180	1.0	Actinomycetota;Thermoleophilia;Miltoncostaeales;Miltoncostaeaceae;Miltoncostaea;marina
11181	1.0	Actinomycetota;Thermoleophilia;Miltoncostaeales;Miltoncostaeaceae;Miltoncostaea;oceani
11182	1.0	Myxococcota;NA;Polyangiales;Polyangiaceae;Minicystis;rosea
11183	1.0	Actinomycetota;Actinomycetes;Micrococcales;Beutenbergiaceae;Miniimonas;arenae
11184	1.0	Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Miniphocaeibacter;halophilus
11185	1.0	NA;NA;NA;NA;NA;NA
11186	1.0	Pseudomonadota;Alphaproteobacteria;Minwuiales;Minwuiaceae;Minwuia;thermotolerans
11187	1.0	NA;NA;NA;NA;NA;NA
11188	1.0	Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Mitsuokella;multacida
11189	1.0	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Mixta;calida
11190	1.0	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Mixta;gaviniae
11191	1.0	NA;NA;NA;NA;NA;NA
11192	1.0	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Mixta;tenebrionis
11193	1.0	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Mixta;theicola
11194	1.0	Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Mizugakiibacter;sediminis
11195	1.0	Actinomycetota;Actinomycetes;Micrococcales;Dermatophilaceae;Mobilicoccus;caccae
11196	1.0	NA;NA;NA;NA;NA;NA
11197	1.0	Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Mobilisporobacter;senegalensis
11198	1.0	Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Mobilitalea;sibirica
11199	1.0	NA;NA;NA;NA;NA;NA
11200	1.0	NA;NA;NA;NA;NA;NA
11201	1.0	NA;NA;NA;NA;NA;NA
11202	1.0	NA;NA;NA;NA;NA;NA
11203	1.0	Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Mobiluncus;porci
11204	1.0	Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;altitudinis
11205	1.0	Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;caceresii
11206	1.0	Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;excelsi
11207	1.0	Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;italicus
11208	1.0	NA;NA;NA;NA;NA;NA
11209	1.0	Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;lapidis
11210	1.0	Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;marinus
11211	1.0	Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;multiseptatus
11212	1.0	Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;muralis
11213	1.0	Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;roseus
11214	1.0	Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter;versicolor
11215	1.0	Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Modicisalibacter;tunisiensis
11216	1.0	NA;NA;NA;NA;NA;NA
11217	1.0	Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Mogibacterium;diversum
11218	1.0	Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Mogibacterium;kristiansenii
11219	1.0	Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Mogibacterium;neglectum
11220	1.0	Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Mogibacterium;pumilum
11221	1.0	Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Mogibacterium;timidum
