X,Article_link,Taxonomy,Phylum,Class,Order,Family,Genus,Species,Subspecies,Strain,Type_of_metabolism,Text_for_end_products,Major_end_products,Minor_end_products,Text_for_substrates,Substrates_for_end_products
411,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,iowensis,NA,DSM 45197;NRRL 5646;NRRL B-24671;UI 122540,Other,NA,NA,NA,NA,NA
412,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,jejuensis,NA,JCM 13281;N3-2;NBRC 103114;NRRL B-24430,Other,NA,NA,NA,NA,NA
413,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,jiangxiensis,NA,43401;CGMCC 4.1905;DSM 43401;JCM 12861;NBRC 101359,Other,NA,NA,NA,NA,NA
414,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,jinanensis,NA,04-5195;CGMCC 4.3508;DSM 45048;JCM 14879,Other,NA,NA,NA,NA,NA
415,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,kruczakiae,NA,ATCC BAA-948;DSM 44877;JCM 13022;MB2876;NBRC 101016,Other,NA,NA,NA,NA,NA
416,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,lijiangensis,NA,: soil collected in Lijiang;Yunnan Province;Southwest China,Other,NA,NA,NA,NA,NA
417,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,mexicana,NA,CIP 108295;DSM 44952;JCM 14590;OFN 1325,Other,NA,NA,NA,NA,NA
418,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,miyunensis,NA,Beijing;China,Other,NA,NA,NA,NA,NA
419,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,neocaledoniensis,NA,NA,Other,NA,NA,NA,NA,NA
420,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,niigatensis,NA,DSM 44670;IFM 0330;JCM 11894;NBRC 100131,Other,NA,NA,NA,NA,NA
421,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,ninae,NA,CIP 108955;DSM 44978;JCM 14667;OFN 02.72,Other,NA,NA,NA,NA,NA
422,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,nova,NA,ATCC 33726;CCUG 45939;CIP 104777;DSM 44481;R.E. Gordon R443;IFO;NBRC;15556;JCM 6044;VKM Ac-1971;Tsukamura 23095,Other,NA,NA,NA,NA,NA
423,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,otitidiscaviarum,NA,ATCC 14629;CCUG 10075;CIP 104514;DSM 43242;IFO;NBRC;14405;JCM 3377;JCM 3393;NCTC 1934;VKM Ac-869,Other,NA,NA,NA,NA,NA
424,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,paucivorans,NA,NA,Other,NA,NA,NA,NA,NA
425,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,pigrifrangens,NA,China,Other,NA,NA,NA,NA,NA
426,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,pneumoniae,NA,emphysema;and radiation pneumonia,Other,NA,NA,NA,NA,NA
427,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,polyresistens,NA,CCTCC AA 204004;JCM 13593;KCTC 19027;YIM 33361,Other,NA,NA,NA,NA,NA
428,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,pseudobrasiliensis,NA,NA,Other,NA,NA,NA,NA,NA
429,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,pseudovaccinii,NA,AR 368;38366-20;DSM 43406;JCM 11883;NBRC 100343;NRRL B-24154,Other,NA,NA,NA,NA,NA
430,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,puris,NA,: a human abscess,Other,NA,NA,NA,NA,NA
431,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,salmonicida,NA,: diseased blueback salmon fingerlings;Oncorhychus nerka,Other,NA,NA,NA,NA,NA
432,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,seriolae,NA,ATCC 43993;CCUG 46828;CIP 104778;DSM 44129;NBRC 15557;JCM 3360;VKM Ac-1967,Other,NA,NA,NA,NA,NA
433,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,shimofusensis,NA,DSM 44733;IFM 10311;JCM 12122;NBRC 100134;YZ 96,Other,NA,NA,NA,NA,NA
434,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,sienata,NA,NA,Other,NA,NA,NA,NA,NA
435,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,soli,NA,CIP 107223;DSM 44488;JCM 11441;NBRC 100376;NCIMB 13760;W30,Other,NA,NA,NA,NA,NA
436,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,speluncae,NA,Republic of Korea,Other,NA,NA,NA,NA,NA
437,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,takedensis,NA,Japan,Other,NA,NA,NA,NA,NA
438,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,tenerifensis,NA,: soil collected in Tenerife;Spain,Other,NA,NA,NA,NA,NA
439,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,terpenica,NA,Japan,Other,NA,NA,NA,NA,NA
440,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,testacea,NA,NA,Other,NA,NA,NA,NA,NA
441,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,thailandica,NA,DSM 44808;IFM 10145;JCM 12356;NBRC 100428,Other,NA,NA,NA,NA,NA
442,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,transvalensis,NA,NA,Other,NA,NA,NA,NA,NA
443,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,uniformis,NA,CBS 224.60;CIP 104824;DSM 43136;IFO;NRBC;13702;JCM 3224;NCIB 963,Other,NA,NA,NA,NA,NA
444,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,vaccinii,NA,: bud-proliferating galls on blueberry;Vaccinium spp.,Other,NA,NA,NA,NA,NA
445,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,vermiculata,NA,DSM 44807;IFM 0391;JCM 12354;NBRC 100427,Other,NA,NA,NA,NA,NA
446,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,veterana,NA,Australia,Other,NA,NA,NA,NA,NA
447,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,vinacea,NA,Nagano;Japan,Other,NA,NA,NA,NA,NA
448,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,wallacei,NA,NA,Other,NA,NA,NA,NA,NA
449,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,xishanensis,NA,Beijing;China,Other,NA,NA,NA,NA,NA
450,https://doi.org/10.1002/9781118960608.gbm00032,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,yamanashiensis,NA,: clinical material,Other,NA,NA,NA,NA,NA
451,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,rhodochrous,NA,ATCC 13808;ATCC 25592;CCUG 47165;CIP 104376;DSM 43241;HAMBI 1959;IEGM 62;NBRC 16069;JCM 3202;LMG 5365;NBRC 16069;NCTC 10210;NRRL B-2149;NRRL B-16536;VKM Ac-1227,Other,NA,NA,NA,NA,NA
452,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,aetherivorans,NA,10bc312;DSM 44752;JCM 14343;NCIMB 13964,Other,NA,NA,NA,NA,NA
453,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,baikonurensis,NA,A1-22;DSM 44587;GTC 1041;JCM 11411;NBRC 100611,Other,NA,NA,NA,NA,NA
454,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,coprophilus,NA,CUB 687;ATCC 29080;CIP 104178;DSM 43347;IEGM 600;JCM 3200;LMG 5357;NBRC 100603;NCIMB 11211;NCTC 10994;NRRL B-16537;VKM Ac-571,Other,NA,NA,NA,NA,NA
455,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,corynebacterioides,NA,DSM 20151;ATCC 14898;CCUG 37877;CIP 104510;JCM 3376;JCM 3391;NBRC 14404;NRRL B-24037,Other,NA,NA,NA,NA,NA
456,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,equi,NA,ATCC 25729;ATCC 6939;CCUG 892;CIP 54.72;DSM 20307;HAMBI 2061;NBRC 14956;JCM 1311;JCM 3209;LMG 18452;NBRC 101255;NCTC 1621;NRRL B-16538;VKM Ac-953,Other,NA,NA,NA,NA,NA
457,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,erythropolis,NA,ATCC 4277;CIP 104179;DSM 43066;HAMBI 1953;IEGM 7;JCM 3201;JCM 20419;LMG 5359;NBRC 15567;NCIMB 9158;NCTC 13021;NRRL B-16025;VKM Ac-858,Other,NA,NA,NA,NA,NA
458,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,fascians,NA,ATCC 12974;CFBP 2401;CIP 104713;DSM 20669;ICMP 5833;NBRC 12155;JCM 10002;LMG 3623;NCPPB 3067;NRRL B-16937;VKM Ac-1462,Other,NA,NA,NA,NA,NA
459,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,globerulus,NA,R58;ATCC 25714;CIP 104174;DSM 43954;IEGM 591;NBRC 14531;JCM 7472;NRRL B-16938,Other,NA,NA,NA,NA,NA
460,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,gordoniae,NA,W 4937;DSM 44689;JCM 12658;NCTC 13296,Other,NA,NA,NA,NA,NA
461,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,imtechensis,NA,RKJ300;JCM 13270;MTCC 7085,Other,NA,NA,NA,NA,NA
462,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,jostii,NA,NBRC 16295;CCM 4760;JCM 11615,Other,NA,NA,NA,NA,NA
463,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,koreensis,NA,DNP505;CIP 106721;DSM 44498;JCM 10743;KCTC 0569BP;NBRC 100607,Other,NA,NA,NA,NA,NA
464,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,kroppenstedtii,NA,K07-23;DSM 44908;JCM 13011;NBRC 103113;MTCC 6634,Other,NA,NA,NA,NA,NA
465,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,kunmingensis,NA,YIM 45607;JCM 15626;KCTC 19149;DSM 45001,Other,NA,NA,NA,NA,NA
466,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,kyotonensis,NA,DS472;CCTCC AB206088;IAM 15415;JCM 23211,Other,NA,NA,NA,NA,NA
467,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,maanshanensis,NA,M712;AS 4.1720;DSM 44675;JCM 11374;NBRC 100610,Other,NA,NA,NA,NA,NA
468,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,marinonascens,NA,3438W;ATCC 35653;CIP 104177;DSM 43752;NBRC 14363;JCM 6241;NRRL B-16940;VKM Ac-1182,Other,NA,NA,NA,NA,NA
469,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,opacus,NA,DSM 43205;ATCC 51881;CIP 104549;DSM 43205;NBRC 16217;JCM 9703;NBRC 100624,Other,NA,NA,NA,NA,NA
470,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,percolatus,NA,MBS1;JCM 10087;NBRC 100626,Other,NA,NA,NA,NA,NA
471,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,phenolicus,NA,G2P;DSM 44812;JCM 14914;NRRL B-24323,Other,NA,NA,NA,NA,NA
472,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,pyridinivorans,NA,PDB9;DSM 44555;JCM 10940;KCC M80005;KCTC 0647BP;NBRC 100608,Other,NA,NA,NA,NA,NA
473,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,qingshengii,NA,djl-6;CGMCC 1.6580;JCM 15477;KCTC 19205,Other,NA,NA,NA,NA,NA
474,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,rhodnii,NA,N445;ATCC 35071;CIP 104181;DSM 43336;IEGM 555;JCM 3203;KCC A-0203;LMG 5363;NBRC 100604;NCIB;NCIMB;11279;NRRL B-16535;VKM Ac-1187,Other,NA,NA,NA,NA,NA
475,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,ruber,NA,KCC A-0205;CIP 104180;DSM 43338;IEGM 70;NBRC 15591;JCM 3205;LMG 5366;VKM Ac-1021,Other,NA,NA,NA,NA,NA
476,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,triatomae,NA,IMMIB RIV-085;CCUG 50202;DSM 44892;NBRC 103116,Other,NA,NA,NA,NA,NA
477,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,tukisamuensis,NA,Mb8;JCM 11308;NBRC 100609;NCIMB 13903,Other,NA,NA,NA,NA,NA
478,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,wratislaviensis,NA,N805;ATCC 51786;CCUG 38518;CIP 105033;DSM 44107;JCM 9689;NBRC 100605;NCIMB 13082;VKM Ac-1986,Other,NA,NA,NA,NA,NA
479,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,yunnanensis,NA,YIM 70056;CCTCC AA 204007;DSM 44837;JCM 13366;KCTC 19021;NBRC 103083;NBRC 103115,Other,NA,NA,NA,NA,NA
480,https://doi.org/10.1002/9781118960608.gbm00033,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,zopfii,NA,T1;ATCC 51349;CIP 104275;DSM 44108;JCM 9919;NBRC 100606;NRRL B-16942,Other,NA,NA,NA,NA,NA
481,https://doi.org/10.1002/9781118960608.gbm00034,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Skermania,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Skermania,piniformis,NA,ATCC 49497;CIP 104516;UQM 3063;DSM 43998;IFO;NRBC;15059,Other,NA,NA,NA,NA,NA
482,https://doi.org/10.1002/9781118960608.gbm00035,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Smaragdicoccus,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Smaragdicoccus,niigatensis,NA,Hou_blueT;CIP 109538;DSM 44881;IFM 10815;JCM 14666;MBIC 06267,Other,NA,NA,NA,NA,NA
483,https://doi.org/10.1002/9781118960608.gbm00036,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Williamsia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,muralis,NA,MA 140-96;CIP 106979;DSM 44343;IFM 10085;JCM 10676;KCTC 9830,Other,NA,NA,NA,NA,NA
484,https://doi.org/10.1002/9781118960608.gbm00036,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Williamsia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,deligens,NA,IMMIB RIV-956;CCUG 50873;DSM 44902;JCM 13662,Other,NA,NA,NA,NA,NA
485,https://doi.org/10.1002/9781118960608.gbm00036,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Williamsia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,faeni,NA,N1350;DSM 45372;NCIMB 15474;NRRL B-24794,Other,NA,NA,NA,NA,NA
486,https://doi.org/10.1002/9781118960608.gbm00036,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Williamsia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,marianensis,NA,MT8;DSM 44944;JCM 14345;NCIMB 14085,Other,NA,NA,NA,NA,NA
487,https://doi.org/10.1002/9781118960608.gbm00036,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Williamsia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,maris,NA,SJS0289/JS1;DSM 44693;JCM 12070;KCTC 9945;NCIMB 13945,Other,NA,NA,NA,NA,NA
488,https://doi.org/10.1002/9781118960608.gbm00036,Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Williamsia,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,serinedens,NA,IMMIB SR-4;DSM 45037;CCUG 53151;JCM 14883,Other,NA,NA,NA,NA,NA
489,https://doi.org/10.1002/9781118960608.gbm00037,Actinobacteria;Actinobacteria;Corynebacteriales;Segniliparaceae;Segniliparus,Actinobacteria,Actinobacteria,Corynebacteriales,Segniliparaceae,Segniliparus,rotundus,NA,CDC 1076;ATCC BAA-972;CIP 108378;JCM 13578,Other,NA,NA,NA,NA,NA
490,https://doi.org/10.1002/9781118960608.gbm00037,Actinobacteria;Actinobacteria;Corynebacteriales;Segniliparaceae;Segniliparus,Actinobacteria,Actinobacteria,Corynebacteriales,Segniliparaceae,Segniliparus,rugosus,NA,CDC 945;ATCC BAA-974;CIP 108380;JCM 13579,Other,NA,NA,NA,NA,NA
