"tip_label","tip_node","parent_node","child_node"
"2865418304",1634,5141,5285
"2865418304",1634,5140,5141
"2865418304",1634,5139,5140
"2865418304",1634,5138,5139
"2865418304",1634,4941,5138
"2865418304",1634,4935,4941
"2865418304",1634,4934,4935
"2865418304",1634,4933,4934
"2865418304",1634,4932,4933
"2865418304",1634,4931,4932
"2865418304",1634,4930,4931
"2865418304",1634,4905,4930
"2865418304",1634,4894,4905
"2865418304",1634,4853,4894
"2865418304",1634,4851,4853
"2865418304",1634,4848,4851
"2865418304",1634,4847,4848
"2865418304",1634,4846,4847
"2865418304",1634,3831,4846
"2865418304",1634,3830,3831
"2865418304",1634,3829,3830
"2865418304",1634,3828,3829
"2865418304",1634,3827,3828
"2865418304",1634,3826,3827
"2865418304",1634,3825,3826
"2865418304",1634,3824,3825
"2865418304",1634,3823,3824
"2865429847",1635,5481,1635
"2865429847",1635,5480,5481
"2865429847",1635,5475,5480
"2865429847",1635,5470,5475
"2865429847",1635,5469,5470
"2865429847",1635,5468,5469
"2865429847",1635,5466,5468
"2865429847",1635,5464,5466
"2865429847",1635,5463,5464
"2865429847",1635,5462,5463
"2865429847",1635,5441,5462
"2865429847",1635,5437,5441
"2865429847",1635,5387,5437
"2865429847",1635,5355,5387
"2865429847",1635,5354,5355
"2865429847",1635,5353,5354
"2865429847",1635,5352,5353
"2865429847",1635,5348,5352
"2865429847",1635,5347,5348
"2865429847",1635,5287,5347
"2865429847",1635,5286,5287
"2865429847",1635,5285,5286
"2865429847",1635,5141,5285
"2865429847",1635,5140,5141
"2865429847",1635,5139,5140
"2865429847",1635,5138,5139
"2865429847",1635,4941,5138
"2865429847",1635,4935,4941
"2865429847",1635,4934,4935
"2865429847",1635,4933,4934
"2865429847",1635,4932,4933
"2865429847",1635,4931,4932
"2865429847",1635,4930,4931
"2865429847",1635,4905,4930
"2865429847",1635,4894,4905
"2865429847",1635,4853,4894
"2865429847",1635,4851,4853
"2865429847",1635,4848,4851
"2865429847",1635,4847,4848
"2865429847",1635,4846,4847
"2865429847",1635,3831,4846
"2865429847",1635,3830,3831
"2865429847",1635,3829,3830
"2865429847",1635,3828,3829
"2865429847",1635,3827,3828
"2865429847",1635,3826,3827
"2865429847",1635,3825,3826
"2865429847",1635,3824,3825
"2865429847",1635,3823,3824
"2630968850",1636,5480,1636
"2630968850",1636,5475,5480
"2630968850",1636,5470,5475
"2630968850",1636,5469,5470
"2630968850",1636,5468,5469
"2630968850",1636,5466,5468
"2630968850",1636,5464,5466
"2630968850",1636,5463,5464
"2630968850",1636,5462,5463
"2630968850",1636,5441,5462
"2630968850",1636,5437,5441
"2630968850",1636,5387,5437
"2630968850",1636,5355,5387
"2630968850",1636,5354,5355
"2630968850",1636,5353,5354
"2630968850",1636,5352,5353
"2630968850",1636,5348,5352
"2630968850",1636,5347,5348
"2630968850",1636,5287,5347
"2630968850",1636,5286,5287
"2630968850",1636,5285,5286
"2630968850",1636,5141,5285
"2630968850",1636,5140,5141
"2630968850",1636,5139,5140
"2630968850",1636,5138,5139
"2630968850",1636,4941,5138
"2630968850",1636,4935,4941
"2630968850",1636,4934,4935
"2630968850",1636,4933,4934
"2630968850",1636,4932,4933
"2630968850",1636,4931,4932
"2630968850",1636,4930,4931
"2630968850",1636,4905,4930
"2630968850",1636,4894,4905
"2630968850",1636,4853,4894
"2630968850",1636,4851,4853
"2630968850",1636,4848,4851
"2630968850",1636,4847,4848
"2630968850",1636,4846,4847
"2630968850",1636,3831,4846
"2630968850",1636,3830,3831
"2630968850",1636,3829,3830
"2630968850",1636,3828,3829
"2630968850",1636,3827,3828
"2630968850",1636,3826,3827
"2630968850",1636,3825,3826
"2630968850",1636,3824,3825
"2630968850",1636,3823,3824
"2865357517",1637,5469,1637
"2865357517",1637,5468,5469
"2865357517",1637,5466,5468
"2865357517",1637,5464,5466
"2865357517",1637,5463,5464
"2865357517",1637,5462,5463
"2865357517",1637,5441,5462
"2865357517",1637,5437,5441
"2865357517",1637,5387,5437
"2865357517",1637,5355,5387
"2865357517",1637,5354,5355
"2865357517",1637,5353,5354
"2865357517",1637,5352,5353
"2865357517",1637,5348,5352
"2865357517",1637,5347,5348
"2865357517",1637,5287,5347
"2865357517",1637,5286,5287
"2865357517",1637,5285,5286
"2865357517",1637,5141,5285
"2865357517",1637,5140,5141
"2865357517",1637,5139,5140
"2865357517",1637,5138,5139
"2865357517",1637,4941,5138
"2865357517",1637,4935,4941
"2865357517",1637,4934,4935
"2865357517",1637,4933,4934
"2865357517",1637,4932,4933
"2865357517",1637,4931,4932
"2865357517",1637,4930,4931
"2865357517",1637,4905,4930
"2865357517",1637,4894,4905
"2865357517",1637,4853,4894
"2865357517",1637,4851,4853
"2865357517",1637,4848,4851
"2865357517",1637,4847,4848
"2865357517",1637,4846,4847
"2865357517",1637,3831,4846
"2865357517",1637,3830,3831
"2865357517",1637,3829,3830
"2865357517",1637,3828,3829
"2865357517",1637,3827,3828
"2865357517",1637,3826,3827
"2865357517",1637,3825,3826
"2865357517",1637,3824,3825
"2865357517",1637,3823,3824
"2875591110",1638,5486,1638
"2875591110",1638,5485,5486
"2875591110",1638,5468,5485
"2875591110",1638,5466,5468
"2875591110",1638,5464,5466
"2875591110",1638,5463,5464
"2875591110",1638,5462,5463
"2875591110",1638,5441,5462
"2875591110",1638,5437,5441
"2875591110",1638,5387,5437
"2875591110",1638,5355,5387
"2875591110",1638,5354,5355
"2875591110",1638,5353,5354
"2875591110",1638,5352,5353
"2875591110",1638,5348,5352
"2875591110",1638,5347,5348
"2875591110",1638,5287,5347
"2875591110",1638,5286,5287
"2875591110",1638,5285,5286
"2875591110",1638,5141,5285
"2875591110",1638,5140,5141
"2875591110",1638,5139,5140
"2875591110",1638,5138,5139
"2875591110",1638,4941,5138
"2875591110",1638,4935,4941
"2875591110",1638,4934,4935
"2875591110",1638,4933,4934
"2875591110",1638,4932,4933
"2875591110",1638,4931,4932
"2875591110",1638,4930,4931
"2875591110",1638,4905,4930
"2875591110",1638,4894,4905
"2875591110",1638,4853,4894
"2875591110",1638,4851,4853
"2875591110",1638,4848,4851
"2875591110",1638,4847,4848
"2875591110",1638,4846,4847
"2875591110",1638,3831,4846
"2875591110",1638,3830,3831
"2875591110",1638,3829,3830
"2875591110",1638,3828,3829
"2875591110",1638,3827,3828
"2875591110",1638,3826,3827
"2875591110",1638,3825,3826
"2875591110",1638,3824,3825
"2875591110",1638,3823,3824
"2563366550",1639,5486,1639
"2563366550",1639,5485,5486
"2563366550",1639,5468,5485
"2563366550",1639,5466,5468
"2563366550",1639,5464,5466
"2563366550",1639,5463,5464
"2563366550",1639,5462,5463
"2563366550",1639,5441,5462
"2563366550",1639,5437,5441
"2563366550",1639,5387,5437
"2563366550",1639,5355,5387
"2563366550",1639,5354,5355
"2563366550",1639,5353,5354
"2563366550",1639,5352,5353
"2563366550",1639,5348,5352
"2563366550",1639,5347,5348
"2563366550",1639,5287,5347
"2563366550",1639,5286,5287
"2563366550",1639,5285,5286
"2563366550",1639,5141,5285
"2563366550",1639,5140,5141
"2563366550",1639,5139,5140
"2563366550",1639,5138,5139
"2563366550",1639,4941,5138
"2563366550",1639,4935,4941
"2563366550",1639,4934,4935
"2563366550",1639,4933,4934
"2563366550",1639,4932,4933
"2563366550",1639,4931,4932
"2563366550",1639,4930,4931
"2563366550",1639,4905,4930
"2563366550",1639,4894,4905
"2563366550",1639,4853,4894
"2563366550",1639,4851,4853
"2563366550",1639,4848,4851
"2563366550",1639,4847,4848
"2563366550",1639,4846,4847
"2563366550",1639,3831,4846
"2563366550",1639,3830,3831
"2563366550",1639,3829,3830
"2563366550",1639,3828,3829
"2563366550",1639,3827,3828
"2563366550",1639,3826,3827
"2563366550",1639,3825,3826
"2563366550",1639,3824,3825
"2563366550",1639,3823,3824
"2619619251",1640,5487,1640
"2619619251",1640,5485,5487
"2619619251",1640,5468,5485
"2619619251",1640,5466,5468
"2619619251",1640,5464,5466
"2619619251",1640,5463,5464
"2619619251",1640,5462,5463
"2619619251",1640,5441,5462
"2619619251",1640,5437,5441
"2619619251",1640,5387,5437
"2619619251",1640,5355,5387
"2619619251",1640,5354,5355
"2619619251",1640,5353,5354
"2619619251",1640,5352,5353
"2619619251",1640,5348,5352
"2619619251",1640,5347,5348
"2619619251",1640,5287,5347
"2619619251",1640,5286,5287
"2619619251",1640,5285,5286
"2619619251",1640,5141,5285
"2619619251",1640,5140,5141
"2619619251",1640,5139,5140
"2619619251",1640,5138,5139
"2619619251",1640,4941,5138
"2619619251",1640,4935,4941
"2619619251",1640,4934,4935
"2619619251",1640,4933,4934
"2619619251",1640,4932,4933
"2619619251",1640,4931,4932
"2619619251",1640,4930,4931
"2619619251",1640,4905,4930
"2619619251",1640,4894,4905
"2619619251",1640,4853,4894
"2619619251",1640,4851,4853
"2619619251",1640,4848,4851
"2619619251",1640,4847,4848
"2619619251",1640,4846,4847
"2619619251",1640,3831,4846
"2619619251",1640,3830,3831
"2619619251",1640,3829,3830
"2619619251",1640,3828,3829
"2619619251",1640,3827,3828
"2619619251",1640,3826,3827
"2619619251",1640,3825,3826
"2619619251",1640,3824,3825
"2619619251",1640,3823,3824
"2865439911",1641,5487,1641
"2865439911",1641,5485,5487
"2865439911",1641,5468,5485
"2865439911",1641,5466,5468
"2865439911",1641,5464,5466
"2865439911",1641,5463,5464
"2865439911",1641,5462,5463
"2865439911",1641,5441,5462
"2865439911",1641,5437,5441
"2865439911",1641,5387,5437
"2865439911",1641,5355,5387
"2865439911",1641,5354,5355
"2865439911",1641,5353,5354
"2865439911",1641,5352,5353
"2865439911",1641,5348,5352
"2865439911",1641,5347,5348
"2865439911",1641,5287,5347
"2865439911",1641,5286,5287
"2865439911",1641,5285,5286
"2865439911",1641,5141,5285
"2865439911",1641,5140,5141
"2865439911",1641,5139,5140
"2865439911",1641,5138,5139
"2865439911",1641,4941,5138
"2865439911",1641,4935,4941
"2865439911",1641,4934,4935
"2865439911",1641,4933,4934
"2865439911",1641,4932,4933
"2865439911",1641,4931,4932
"2865439911",1641,4930,4931
"2865439911",1641,4905,4930
"2865439911",1641,4894,4905
"2865439911",1641,4853,4894
"2865439911",1641,4851,4853
"2865439911",1641,4848,4851
"2865439911",1641,4847,4848
"2865439911",1641,4846,4847
"2865439911",1641,3831,4846
"2865439911",1641,3830,3831
"2865439911",1641,3829,3830
"2865439911",1641,3828,3829
"2865439911",1641,3827,3828
"2865439911",1641,3826,3827
"2865439911",1641,3825,3826
"2865439911",1641,3824,3825
"2865439911",1641,3823,3824
"2728369596",1642,5489,1642
"2728369596",1642,5488,5489
"2728369596",1642,5463,5488
"2728369596",1642,5462,5463
"2728369596",1642,5441,5462
"2728369596",1642,5437,5441
"2728369596",1642,5387,5437
"2728369596",1642,5355,5387
"2728369596",1642,5354,5355
"2728369596",1642,5353,5354
"2728369596",1642,5352,5353
"2728369596",1642,5348,5352
"2728369596",1642,5347,5348
"2728369596",1642,5287,5347
"2728369596",1642,5286,5287
"2728369596",1642,5285,5286
"2728369596",1642,5141,5285
"2728369596",1642,5140,5141
"2728369596",1642,5139,5140
"2728369596",1642,5138,5139
"2728369596",1642,4941,5138
"2728369596",1642,4935,4941
"2728369596",1642,4934,4935
"2728369596",1642,4933,4934
"2728369596",1642,4932,4933
"2728369596",1642,4931,4932
"2728369596",1642,4930,4931
"2728369596",1642,4905,4930
"2728369596",1642,4894,4905
"2728369596",1642,4853,4894
"2728369596",1642,4851,4853
"2728369596",1642,4848,4851
"2728369596",1642,4847,4848
"2728369596",1642,4846,4847
"2728369596",1642,3831,4846
"2728369596",1642,3830,3831
"2728369596",1642,3829,3830
"2728369596",1642,3828,3829
"2728369596",1642,3827,3828
"2728369596",1642,3826,3827
"2728369596",1642,3825,3826
"2728369596",1642,3824,3825
"2728369596",1642,3823,3824
"2519103087",1643,5490,1643
"2519103087",1643,5489,5490
"2519103087",1643,5488,5489
"2519103087",1643,5463,5488
"2519103087",1643,5462,5463
"2519103087",1643,5441,5462
"2519103087",1643,5437,5441
"2519103087",1643,5387,5437
"2519103087",1643,5355,5387
"2519103087",1643,5354,5355
"2519103087",1643,5353,5354
"2519103087",1643,5352,5353
"2519103087",1643,5348,5352
"2519103087",1643,5347,5348
"2519103087",1643,5287,5347
"2519103087",1643,5286,5287
"2519103087",1643,5285,5286
"2519103087",1643,5141,5285
"2519103087",1643,5140,5141
"2519103087",1643,5139,5140
"2519103087",1643,5138,5139
"2519103087",1643,4941,5138
"2519103087",1643,4935,4941
"2519103087",1643,4934,4935
"2519103087",1643,4933,4934
"2519103087",1643,4932,4933
"2519103087",1643,4931,4932
"2519103087",1643,4930,4931
"2519103087",1643,4905,4930
"2519103087",1643,4894,4905
"2519103087",1643,4853,4894
"2519103087",1643,4851,4853
"2519103087",1643,4848,4851
"2519103087",1643,4847,4848
"2519103087",1643,4846,4847
"2519103087",1643,3831,4846
"2519103087",1643,3830,3831
"2519103087",1643,3829,3830
"2519103087",1643,3828,3829
"2519103087",1643,3827,3828
"2519103087",1643,3826,3827
"2519103087",1643,3825,3826
"2519103087",1643,3824,3825
"2519103087",1643,3823,3824
"2856852935",1644,5490,1644
"2856852935",1644,5489,5490
"2856852935",1644,5488,5489
"2856852935",1644,5463,5488
"2856852935",1644,5462,5463
"2856852935",1644,5441,5462
"2856852935",1644,5437,5441
"2856852935",1644,5387,5437
"2856852935",1644,5355,5387
"2856852935",1644,5354,5355
"2856852935",1644,5353,5354
"2856852935",1644,5352,5353
"2856852935",1644,5348,5352
"2856852935",1644,5347,5348
"2856852935",1644,5287,5347
"2856852935",1644,5286,5287
"2856852935",1644,5285,5286
"2856852935",1644,5141,5285
"2856852935",1644,5140,5141
"2856852935",1644,5139,5140
"2856852935",1644,5138,5139
"2856852935",1644,4941,5138
"2856852935",1644,4935,4941
"2856852935",1644,4934,4935
"2856852935",1644,4933,4934
"2856852935",1644,4932,4933
"2856852935",1644,4931,4932
"2856852935",1644,4930,4931
"2856852935",1644,4905,4930
"2856852935",1644,4894,4905
"2856852935",1644,4853,4894
"2856852935",1644,4851,4853
"2856852935",1644,4848,4851
"2856852935",1644,4847,4848
"2856852935",1644,4846,4847
"2856852935",1644,3831,4846
"2856852935",1644,3830,3831
"2856852935",1644,3829,3830
"2856852935",1644,3828,3829
"2856852935",1644,3827,3828
"2856852935",1644,3826,3827
"2856852935",1644,3825,3826
"2856852935",1644,3824,3825
"2856852935",1644,3823,3824
"2856244778",1645,5488,1645
"2856244778",1645,5463,5488
"2856244778",1645,5462,5463
"2856244778",1645,5441,5462
"2856244778",1645,5437,5441
"2856244778",1645,5387,5437
"2856244778",1645,5355,5387
"2856244778",1645,5354,5355
"2856244778",1645,5353,5354
"2856244778",1645,5352,5353
"2856244778",1645,5348,5352
"2856244778",1645,5347,5348
"2856244778",1645,5287,5347
"2856244778",1645,5286,5287
"2856244778",1645,5285,5286
"2856244778",1645,5141,5285
"2856244778",1645,5140,5141
"2856244778",1645,5139,5140
"2856244778",1645,5138,5139
"2856244778",1645,4941,5138
"2856244778",1645,4935,4941
"2856244778",1645,4934,4935
"2856244778",1645,4933,4934
"2856244778",1645,4932,4933
"2856244778",1645,4931,4932
"2856244778",1645,4930,4931
"2856244778",1645,4905,4930
"2856244778",1645,4894,4905
"2856244778",1645,4853,4894
"2856244778",1645,4851,4853
"2856244778",1645,4848,4851
"2856244778",1645,4847,4848
"2856244778",1645,4846,4847
"2856244778",1645,3831,4846
"2856244778",1645,3830,3831
"2856244778",1645,3829,3830
"2856244778",1645,3828,3829
"2856244778",1645,3827,3828
"2856244778",1645,3826,3827
"2856244778",1645,3825,3826
"2856244778",1645,3824,3825
"2856244778",1645,3823,3824
"2865363366",1646,5462,1646
"2865363366",1646,5441,5462
"2865363366",1646,5437,5441
"2865363366",1646,5387,5437
"2865363366",1646,5355,5387
"2865363366",1646,5354,5355
"2865363366",1646,5353,5354
"2865363366",1646,5352,5353
"2865363366",1646,5348,5352
"2865363366",1646,5347,5348
"2865363366",1646,5287,5347
"2865363366",1646,5286,5287
"2865363366",1646,5285,5286
"2865363366",1646,5141,5285
"2865363366",1646,5140,5141
"2865363366",1646,5139,5140
"2865363366",1646,5138,5139
"2865363366",1646,4941,5138
"2865363366",1646,4935,4941
"2865363366",1646,4934,4935
"2865363366",1646,4933,4934
"2865363366",1646,4932,4933
"2865363366",1646,4931,4932
"2865363366",1646,4930,4931
"2865363366",1646,4905,4930
"2865363366",1646,4894,4905
"2865363366",1646,4853,4894
"2865363366",1646,4851,4853
"2865363366",1646,4848,4851
"2865363366",1646,4847,4848
"2865363366",1646,4846,4847
"2865363366",1646,3831,4846
"2865363366",1646,3830,3831
"2865363366",1646,3829,3830
"2865363366",1646,3828,3829
"2865363366",1646,3827,3828
"2865363366",1646,3826,3827
"2865363366",1646,3825,3826
"2865363366",1646,3824,3825
"2865363366",1646,3823,3824
"651324023",1647,5495,1647
"651324023",1647,5494,5495
"651324023",1647,5493,5494
"651324023",1647,5492,5493
"651324023",1647,5491,5492
"651324023",1647,5354,5491
"651324023",1647,5353,5354
"651324023",1647,5352,5353
"651324023",1647,5348,5352
"651324023",1647,5347,5348
"651324023",1647,5287,5347
"651324023",1647,5286,5287
"651324023",1647,5285,5286
"651324023",1647,5141,5285
"651324023",1647,5140,5141
"651324023",1647,5139,5140
"651324023",1647,5138,5139
"651324023",1647,4941,5138
"651324023",1647,4935,4941
"651324023",1647,4934,4935
"651324023",1647,4933,4934
"651324023",1647,4932,4933
"651324023",1647,4931,4932
"651324023",1647,4930,4931
"651324023",1647,4905,4930
"651324023",1647,4894,4905
"651324023",1647,4853,4894
"651324023",1647,4851,4853
"651324023",1647,4848,4851
"651324023",1647,4847,4848
"651324023",1647,4846,4847
"651324023",1647,3831,4846
"651324023",1647,3830,3831
"651324023",1647,3829,3830
"651324023",1647,3828,3829
"651324023",1647,3827,3828
"651324023",1647,3826,3827
"651324023",1647,3825,3826
"651324023",1647,3824,3825
"651324023",1647,3823,3824
"641522620",1648,5496,1648
"641522620",1648,5495,5496
"641522620",1648,5494,5495
"641522620",1648,5493,5494
"641522620",1648,5492,5493
"641522620",1648,5491,5492
"641522620",1648,5354,5491
"641522620",1648,5353,5354
"641522620",1648,5352,5353
"641522620",1648,5348,5352
"641522620",1648,5347,5348
"641522620",1648,5287,5347
"641522620",1648,5286,5287
"641522620",1648,5285,5286
"641522620",1648,5141,5285
"641522620",1648,5140,5141
"641522620",1648,5139,5140
"641522620",1648,5138,5139
"641522620",1648,4941,5138
"641522620",1648,4935,4941
"641522620",1648,4934,4935
"641522620",1648,4933,4934
"641522620",1648,4932,4933
"641522620",1648,4931,4932
"641522620",1648,4930,4931
"641522620",1648,4905,4930
"641522620",1648,4894,4905
"641522620",1648,4853,4894
"641522620",1648,4851,4853
"641522620",1648,4848,4851
"641522620",1648,4847,4848
"641522620",1648,4846,4847
"641522620",1648,3831,4846
"641522620",1648,3830,3831
"641522620",1648,3829,3830
"641522620",1648,3828,3829
"641522620",1648,3827,3828
"641522620",1648,3826,3827
"641522620",1648,3825,3826
"641522620",1648,3824,3825
"641522620",1648,3823,3824
"647000231",1649,5497,1649
"647000231",1649,5496,5497
"647000231",1649,5495,5496
"647000231",1649,5494,5495
"647000231",1649,5493,5494
"647000231",1649,5492,5493
"647000231",1649,5491,5492
"647000231",1649,5354,5491
"647000231",1649,5353,5354
"647000231",1649,5352,5353
"647000231",1649,5348,5352
"647000231",1649,5347,5348
"647000231",1649,5287,5347
"647000231",1649,5286,5287
"647000231",1649,5285,5286
"647000231",1649,5141,5285
"647000231",1649,5140,5141
"647000231",1649,5139,5140
"647000231",1649,5138,5139
"647000231",1649,4941,5138
"647000231",1649,4935,4941
"647000231",1649,4934,4935
"647000231",1649,4933,4934
"647000231",1649,4932,4933
"647000231",1649,4931,4932
"647000231",1649,4930,4931
"647000231",1649,4905,4930
"647000231",1649,4894,4905
"647000231",1649,4853,4894
"647000231",1649,4851,4853
"647000231",1649,4848,4851
"647000231",1649,4847,4848
"647000231",1649,4846,4847
"647000231",1649,3831,4846
"647000231",1649,3830,3831
"647000231",1649,3829,3830
"647000231",1649,3828,3829
"647000231",1649,3827,3828
"647000231",1649,3826,3827
"647000231",1649,3825,3826
"647000231",1649,3824,3825
"647000231",1649,3823,3824
"2571042744",1650,5497,1650
"2571042744",1650,5496,5497
"2571042744",1650,5495,5496
"2571042744",1650,5494,5495
"2571042744",1650,5493,5494
"2571042744",1650,5492,5493
"2571042744",1650,5491,5492
"2571042744",1650,5354,5491
"2571042744",1650,5353,5354
"2571042744",1650,5352,5353
"2571042744",1650,5348,5352
"2571042744",1650,5347,5348
"2571042744",1650,5287,5347
"2571042744",1650,5286,5287
"2571042744",1650,5285,5286
"2571042744",1650,5141,5285
"2571042744",1650,5140,5141
"2571042744",1650,5139,5140
"2571042744",1650,5138,5139
"2571042744",1650,4941,5138
"2571042744",1650,4935,4941
"2571042744",1650,4934,4935
"2571042744",1650,4933,4934
"2571042744",1650,4932,4933
"2571042744",1650,4931,4932
"2571042744",1650,4930,4931
"2571042744",1650,4905,4930
"2571042744",1650,4894,4905
"2571042744",1650,4853,4894
"2571042744",1650,4851,4853
"2571042744",1650,4848,4851
"2571042744",1650,4847,4848
"2571042744",1650,4846,4847
"2571042744",1650,3831,4846
"2571042744",1650,3830,3831
"2571042744",1650,3829,3830
"2571042744",1650,3828,3829
"2571042744",1650,3827,3828
"2571042744",1650,3826,3827
"2571042744",1650,3825,3826
"2571042744",1650,3824,3825
"2571042744",1650,3823,3824
"643692019",1651,5494,1651
"643692019",1651,5493,5494
"643692019",1651,5492,5493
"643692019",1651,5491,5492
"643692019",1651,5354,5491
"643692019",1651,5353,5354
"643692019",1651,5352,5353
"643692019",1651,5348,5352
"643692019",1651,5347,5348
"643692019",1651,5287,5347
"643692019",1651,5286,5287
"643692019",1651,5285,5286
"643692019",1651,5141,5285
"643692019",1651,5140,5141
"643692019",1651,5139,5140
"643692019",1651,5138,5139
"643692019",1651,4941,5138
"643692019",1651,4935,4941
"643692019",1651,4934,4935
"643692019",1651,4933,4934
"643692019",1651,4932,4933
"643692019",1651,4931,4932
"643692019",1651,4930,4931
"643692019",1651,4905,4930
"643692019",1651,4894,4905
"643692019",1651,4853,4894
"643692019",1651,4851,4853
"643692019",1651,4848,4851
"643692019",1651,4847,4848
"643692019",1651,4846,4847
"643692019",1651,3831,4846
"643692019",1651,3830,3831
"643692019",1651,3829,3830
"643692019",1651,3828,3829
"643692019",1651,3827,3828
"643692019",1651,3826,3827
"643692019",1651,3825,3826
"643692019",1651,3824,3825
"643692019",1651,3823,3824
"639279307",1652,5501,1652
"639279307",1652,5500,5501
"639279307",1652,5499,5500
"639279307",1652,5498,5499
"639279307",1652,5493,5498
"639279307",1652,5492,5493
"639279307",1652,5491,5492
"639279307",1652,5354,5491
"639279307",1652,5353,5354
"639279307",1652,5352,5353
"639279307",1652,5348,5352
"639279307",1652,5347,5348
"639279307",1652,5287,5347
"639279307",1652,5286,5287
"639279307",1652,5285,5286
"639279307",1652,5141,5285
"639279307",1652,5140,5141
"639279307",1652,5139,5140
"639279307",1652,5138,5139
"639279307",1652,4941,5138
"639279307",1652,4935,4941
"639279307",1652,4934,4935
"639279307",1652,4933,4934
"639279307",1652,4932,4933
"639279307",1652,4931,4932
"639279307",1652,4930,4931
"639279307",1652,4905,4930
"639279307",1652,4894,4905
"639279307",1652,4853,4894
"639279307",1652,4851,4853
"639279307",1652,4848,4851
"639279307",1652,4847,4848
"639279307",1652,4846,4847
"639279307",1652,3831,4846
"639279307",1652,3830,3831
"639279307",1652,3829,3830
"639279307",1652,3828,3829
"639279307",1652,3827,3828
"639279307",1652,3826,3827
"639279307",1652,3825,3826
"639279307",1652,3824,3825
"639279307",1652,3823,3824
"2561511200",1653,5501,1653
"2561511200",1653,5500,5501
"2561511200",1653,5499,5500
"2561511200",1653,5498,5499
"2561511200",1653,5493,5498
"2561511200",1653,5492,5493
"2561511200",1653,5491,5492
"2561511200",1653,5354,5491
"2561511200",1653,5353,5354
"2561511200",1653,5352,5353
"2561511200",1653,5348,5352
"2561511200",1653,5347,5348
"2561511200",1653,5287,5347
"2561511200",1653,5286,5287
"2561511200",1653,5285,5286
"2561511200",1653,5141,5285
"2561511200",1653,5140,5141
"2561511200",1653,5139,5140
"2561511200",1653,5138,5139
"2561511200",1653,4941,5138
"2561511200",1653,4935,4941
"2561511200",1653,4934,4935
"2561511200",1653,4933,4934
"2561511200",1653,4932,4933
"2561511200",1653,4931,4932
"2561511200",1653,4930,4931
"2561511200",1653,4905,4930
"2561511200",1653,4894,4905
"2561511200",1653,4853,4894
"2561511200",1653,4851,4853
"2561511200",1653,4848,4851
"2561511200",1653,4847,4848
"2561511200",1653,4846,4847
"2561511200",1653,3831,4846
"2561511200",1653,3830,3831
"2561511200",1653,3829,3830
"2561511200",1653,3828,3829
"2561511200",1653,3827,3828
"2561511200",1653,3826,3827
"2561511200",1653,3825,3826
"2561511200",1653,3824,3825
"2561511200",1653,3823,3824
"2556921045",1654,5503,1654
"2556921045",1654,5502,5503
"2556921045",1654,5500,5502
"2556921045",1654,5499,5500
"2556921045",1654,5498,5499
"2556921045",1654,5493,5498
"2556921045",1654,5492,5493
"2556921045",1654,5491,5492
"2556921045",1654,5354,5491
"2556921045",1654,5353,5354
"2556921045",1654,5352,5353
"2556921045",1654,5348,5352
"2556921045",1654,5347,5348
"2556921045",1654,5287,5347
"2556921045",1654,5286,5287
"2556921045",1654,5285,5286
"2556921045",1654,5141,5285
"2556921045",1654,5140,5141
"2556921045",1654,5139,5140
"2556921045",1654,5138,5139
"2556921045",1654,4941,5138
"2556921045",1654,4935,4941
"2556921045",1654,4934,4935
"2556921045",1654,4933,4934
"2556921045",1654,4932,4933
"2556921045",1654,4931,4932
"2556921045",1654,4930,4931
"2556921045",1654,4905,4930
"2556921045",1654,4894,4905
"2556921045",1654,4853,4894
"2556921045",1654,4851,4853
"2556921045",1654,4848,4851
"2556921045",1654,4847,4848
"2556921045",1654,4846,4847
"2556921045",1654,3831,4846
"2556921045",1654,3830,3831
"2556921045",1654,3829,3830
"2556921045",1654,3828,3829
"2556921045",1654,3827,3828
"2556921045",1654,3826,3827
"2556921045",1654,3825,3826
"2556921045",1654,3824,3825
"2556921045",1654,3823,3824
"2615840659",1655,5504,1655
"2615840659",1655,5503,5504
"2615840659",1655,5502,5503
"2615840659",1655,5500,5502
"2615840659",1655,5499,5500
"2615840659",1655,5498,5499
"2615840659",1655,5493,5498
"2615840659",1655,5492,5493
"2615840659",1655,5491,5492
"2615840659",1655,5354,5491
"2615840659",1655,5353,5354
"2615840659",1655,5352,5353
"2615840659",1655,5348,5352
"2615840659",1655,5347,5348
"2615840659",1655,5287,5347
"2615840659",1655,5286,5287
"2615840659",1655,5285,5286
"2615840659",1655,5141,5285
"2615840659",1655,5140,5141
"2615840659",1655,5139,5140
"2615840659",1655,5138,5139
"2615840659",1655,4941,5138
"2615840659",1655,4935,4941
"2615840659",1655,4934,4935
"2615840659",1655,4933,4934
"2615840659",1655,4932,4933
"2615840659",1655,4931,4932
"2615840659",1655,4930,4931
"2615840659",1655,4905,4930
"2615840659",1655,4894,4905
"2615840659",1655,4853,4894
"2615840659",1655,4851,4853
"2615840659",1655,4848,4851
"2615840659",1655,4847,4848
"2615840659",1655,4846,4847
"2615840659",1655,3831,4846
"2615840659",1655,3830,3831
"2615840659",1655,3829,3830
"2615840659",1655,3828,3829
"2615840659",1655,3827,3828
"2615840659",1655,3826,3827
"2615840659",1655,3825,3826
"2615840659",1655,3824,3825
"2615840659",1655,3823,3824
"2630968455",1656,5504,1656
"2630968455",1656,5503,5504
"2630968455",1656,5502,5503
"2630968455",1656,5500,5502
